GenericList/Left:add,1487
Definition/ParamList:del,23
Left/Binary:add,152
Compound/IfdefDirective:add,213
InitExpr/SizeOfExpr:mv,1
Assignment/ParenExpr:del,16
Switch/Compound:add,1
DoWhile/Compound:mv,15
DeclList/InitList:del,18
If/FunCall:del,45
ParenExpr/Constant:upd,14
RecordPtAccess/RecordAccess:del,13
ArrayAccess/Postfix:del,1
Label/ReturnExpr:mv,23
Unary/Ident:del,49
CondExpr/FunCall:add,1
Declaration/MacroDeclInit:add,1
DefineExpr/Constant:add,11
Compound/Asm:add,2
InitDesignators/DesignatorField:upd,168
RecordAccess/Ident:add,2
Left/RecordPtAccess:mv,253
If/IfToken:add,260
InitExpr/ParenExpr:add,20
ReturnExpr/Cast:del,1
Assignment/GenericString:upd,238
Compound/DeclList:del,884
RecordPtAccess/FunCall:mv,84
Default/Goto:add,1
Cast/Ident:del,6
Left/CondExpr:mv,8
ParenExpr/RecordPtAccess:add,8
Compound/While:mv,32
RecordPtAccess/RecordAccess:add,3
Binary/Constant:upd,242
ParenExpr/Unary:del,3
DefineExpr/FunCall:mv,5
FunCall/RecordPtAccess:mv,8
Storage/GenericString:upd,8
Compound/While:add,53
InitDesignators/InitList:add,1
Default/ReturnExpr:mv,2
DefineMulti/DeclList:mv,18
MacroDecl/GenericString:upd,136
Compound/DeclList:mv,676
Unary/Infix:mv,2
RecordPtAccess/GenericString:mv,1228
DeclList/FullType:del,1
Unary/Ident:mv,80
Switch/Ident:add,1
RecordAccess/ArrayAccess:mv,27
InitList/InitList:mv,239
InitExpr/FunCall:mv,103
Assignment/Binary:mv,156
If/Constant:add,1
InitExpr/RecordAccess:mv,18
FunCall/Ident:del,13
ArrayAccess/Cast:mv,1
DefineExpr/FunCall:del,13
Definition/ParamList:add,88
Some/Sequence:del,6
Unary/GenericString:mv,226
Define/DefineStmt:del,1
DoWhile/Binary:mv,6
ReturnExpr/Unary:del,24
Program/Definition:add,1597
Binary/RecordPtAccess:mv,476
DeclList/InitExpr:mv,42
ParenExpr/Constant:add,4
Sequence/ParenExpr:mv,1
CppTop/Include:add,4
ParenExpr/FunCall:mv,27
CondExpr/RecordPtAccess:mv,10
If/Binary:del,403
Unary/Postfix:mv,1
If/Goto:add,87
Sequence/RecordAccess:add,21
Sequence/Cast:add,7
ParenExpr/FunCall:add,2
Sequence/Ident:mv,58
While/Unary:add,3
RecordAccess/ArrayAccess:del,22
Left/SizeOfType:del,9
Binary/GenericString:upd,686
MacroIteration/GenericString:upd,28
Program/Declaration:del,5812
ReturnExpr/ArrayAccess:del,1
FunCall/GenericList:mv,876
InitList/InitExpr:del,46
Switch/FunCall:add,1
ReturnExpr/ParenExpr:add,3
Case/Constant:mv,2
DeclList/InitList:add,37
If/If:add,146
ParameterType/GenericString:mv,8
Program/NotParsedCorrectly:del,2807
ParenExpr/CondExpr:add,1
Binary/Cast:mv,8
Compound/If:add,3108
Define/DefineExpr:del,2
Some/ParenExpr:mv,2
CondExpr/Binary:add,1
Left/FunCall:del,31
Binary/ArrayAccess:add,7
CondExpr/Ident:add,3
Compound/Label:mv,78
Program/CppTop:mv,24870
ArrayAccess/Ident:del,34
Compound/Break:del,143
Some/Binary:del,11
If/Goto:del,90
Unary/RecordPtAccess:del,94
Assignment/RecordAccess:mv,209
Unary/ParenExpr:del,16
DefineExpr/StatementExpr:add,1
InitExpr/Ident:add,69
RecordPtAccess/ParenExpr:mv,6
DefineFunc/GenericString:upd,16
InitExpr/Constant:del,72
Label/Return:add,1
RecordPtAccess/ArrayAccess:mv,7
Program/Definition:mv,306
If/Continue:add,11
Program/IfdefTop:del,255
IfdefDirective/GenericString:upd,90
Left/ParenExpr:add,21
Cast/RecordPtAccess:del,11
CondExpr/Binary:del,3
Some/Assignment:del,283
Compound/ReturnExpr:del,293
FunCall/RecordAccess:add,3
DefineExpr/Constant:upd,200
ReturnExpr/Unary:mv,87
ParenExpr/Sequence:add,119
InitList/InitDesignators:mv,172
Unary/Constant:add,2
Compound/Default:mv,81
Default/Return:del,1
While/Unary:mv,2
For/Compound:del,11
Compound/MacroStmt:del,6
RecordPtAccess/Ident:add,59
InitExpr/Cast:del,11
DefineExpr/Constant:del,10
CondExpr/FunCall:del,3
Compound/Label:del,112
Binary/SizeOfType:add,11
Switch/RecordPtAccess:add,4
Definition/Storage:mv,80
ReturnExpr/Binary:del,12
DefineExpr/Ident:del,3
Cast/Unary:del,4
Switch/RecordPtAccess:del,1
ReturnExpr/RecordAccess:del,1
Binary/Constant:add,48
Unary/FunCall:del,13
InitDesignators/InitList:del,1
Cast/Unary:mv,26
ArrayAccess/Ident:add,12
Sequence/Sequence:add,284
Storage/GenericString:mv,20
Default/If:add,2
Label/MacroIteration:add,1
InitExpr/Unary:add,11
MacroDeclInit/InitList:mv,1
If/RecordPtAccess:del,31
RecordPtAccess/RecordPtAccess:add,64
Binary/Postfix:add,2
Binary/SizeOfExpr:mv,1
Left/Binary:del,89
Some/Postfix:mv,6
CondExpr/Constant:add,4
Postfix/GenericString:upd,6
Assignment/CondExpr:mv,5
ParenExpr/Unary:mv,23
Definition/DotsParameter:add,1
Default/Case:mv,1
Left/ParenExpr:mv,3
Default/Label:del,1
CondExpr/Binary:mv,25
Compound/MacroIteration:mv,72
MacroIteration/If:del,3
Assignment/ParenExpr:add,12
Program/Declaration:mv,1722
MacroIteration/If:mv,6
Binary/Binary:mv,608
If/FunCall:add,131
Label/GenericString:upd,80
GenericList/Left:del,809
InitExpr/Binary:del,30
Label/If:mv,55
Binary/Postfix:mv,2
RecordAccess/GenericString:mv,102
Postfix/Ident:mv,4
RecordPtAccess/FunCall:del,16
Case/Ident:mv,28
Definition/ParamList:mv,378
Left/SizeOfType:add,8
Cast/Ident:add,13
Assignment/Unary:del,59
Left/Binary:mv,105
Cast/FunCall:mv,38
DeclList/InitList:mv,6
MacroIteration/ExprStatement:mv,16
Infix/GenericString:mv,2
Switch/Compound:mv,45
Postfix/RecordPtAccess:add,1
Left/RecordPtAccess:add,271
Label/For:mv,3
Sequence/Assignment:mv,8
InitExpr/ParenExpr:mv,2
MacroIteration/Left:mv,213
DefineDoWhileZero/Compound:mv,2
Case/ReturnExpr:add,9
FullType/StructUnionName:add,2
Sequence/Postfix:mv,1
CondExpr/ParenExpr:add,2
Left/RecordPtAccess:del,218
If/Return:del,46
CondExpr/Unary:mv,9
StatementExpr/Switch:mv,1
Sequence/RecordPtAccess:del,14
If/Switch:mv,1
Compound/Case:mv,281
Unary/Ident:add,49
ArrayAccess/Binary:del,2
Left/Cast:del,49
Sequence/RecordPtAccess:add,25
Binary/Unary:mv,225
Unary/Constant:mv,8
DeclList/InitExpr:add,178
Cast/ArrayAccess:add,1
StatementExpr/ExprStatement:mv,2
RecordAccess/ArrayAccess:add,20
Unary/RecordAccess:add,79
While/Compound:add,5
Binary/Cast:del,14
ParenExpr/Binary:add,48
Assignment/Ident:del,481
FunCall/Ident:add,23
Assignment/RecordAccess:del,121
Define/DefineStmt:add,1
RecordPtAccess/ParenExpr:del,4
Binary/RecordPtAccess:add,134
While/Compound:del,1
Program/Declaration:add,6813
Some/Infix:del,2
Left/Cast:add,27
CondExpr/RecordAccess:mv,3
If/For:mv,2
If/Binary:mv,980
Left/SizeOfExpr:add,9
Postfix/ParenExpr:del,1
ArrayAccess/Binary:mv,7
Cast/ParenExpr:add,7
Left/Ident:del,410
Left/ArrayAccess:add,23
Binary/FunCall:mv,362
Binary/RecordAccess:mv,158
For/ExprStatement:add,14
Label/For:add,1
DefineFunc/GenericString:del,3
ReturnExpr/ArrayAccess:add,1
Compound/OtherDirective:add,1
ReturnExpr/Constant:mv,144
If/For:add,1
Compound/DoWhile:del,11
Default/If:mv,4
Switch/FunCall:del,36
NotParsedCorrectly/GenericString:mv,2881
Assignment/GenericString:del,48
StatementExpr/While:add,1
DeclList/GenericString:del,135
RecordAccess/RecordPtAccess:mv,247
SizeOfExpr/ParenExpr:mv,6
Some/Cast:add,6
RecordAccess/RecordAccess:add,10
Some/Infix:add,5
Left/Constant:del,161
Label/If:del,12
CondExpr/ParenExpr:mv,8
Cast/RecordAccess:mv,13
ParameterType/FullType:add,1
Sequence/FunCall:del,24
Unary/ArrayAccess:mv,45
Definition/GenericString:upd,694
InitExpr/Cast:add,4
Binary/Binary:del,54
Sequence/RecordPtAccess:mv,12
Case/Compound:add,2
Infix/RecordPtAccess:mv,7
Sequence/Ident:add,36
Left/FunCall:add,37
Sequence/FunCall:mv,24
Cast/RecordPtAccess:add,8
RecordPtAccess/Ident:del,17
Sequence/Cast:mv,11
FunCall/Ident:mv,794
Assignment/ArrayAccess:del,20
Unary/FunCall:add,17
Declaration/DeclList:del,3
InitList/InitDesignators:del,49
Unary/ArrayAccess:add,10
Compound/Case:add,199
If/Unary:del,114
ParenExpr/Ident:mv,2
InitDesignators/DesignatorIndex:mv,2
Assignment/ArrayAccess:add,230
While/Binary:mv,17
Program/CppTop:add,1456
InitExpr/Cast:mv,15
If/RecordPtAccess:add,49
Case/ReturnExpr:del,5
Case/Break:del,3
Sequence/Infix:mv,4
Assignment/RecordAccess:add,106
Compound/If:mv,2648
MacroIteration/GenericString:mv,10
InitExpr/RecordPtAccess:del,24
Case/Break:mv,2
Compound/Continue:add,6
Some/Assignment:add,297
Compound/Goto:add,102
DefineMulti/Definition:mv,3
While/Infix:add,1
InitExpr/CondExpr:mv,8
InitDesignators/InitExpr:add,2
Binary/Infix:add,3
For/ExprStatement:del,18
If/IfToken:mv,1066
InitDesignators/DesignatorIndex:add,1
Case/Constant:del,10
Binary/ArrayAccess:del,4
ReturnExpr/RecordAccess:add,1
If/If:mv,161
Case/For:del,1
Definition/GenericString:mv,78
MacroIteration/ExprStatement:add,2
If/Break:del,18
ReturnExpr/ArrayAccess:mv,2
RecordPtAccess/FunCall:add,5
Binary/Constant:del,86
Compound/For:mv,90
RecordAccess/RecordPtAccess:del,10
Switch/Binary:add,1
Unary/GenericString:del,9
Left/SizeOfExpr:del,13
Program/CppTop:del,1179
Case/ExprStatement:add,19
ArrayAccess/Constant:upd,24
If/Binary:add,610
Case/ExprStatement:del,26
Postfix/Ident:del,1
InitExpr/Binary:add,54
DefineExpr/Cast:add,1
InitDesignators/DesignatorField:mv,2
DefineExpr/Sequence:add,1
Left/SizeOfExpr:mv,2
Assignment/SizeOfType:add,3
Assignment/Binary:del,98
ArrayAccess/RecordAccess:mv,10
If/Break:mv,6
If/Continue:mv,6
Compound/Return:add,40
ParenExpr/Binary:del,52
Program/IfdefTop:mv,2302
ArrayAccess/RecordAccess:del,44
CondExpr/Constant:upd,30
For/If:mv,3
Case/If:mv,21
Definition/Definition:mv,3
ExprStatement/None:add,1
Some/FunCall:add,204
ArrayAccess/RecordPtAccess:add,47
Sequence/Binary:add,2
Assignment/Constant:add,57
CondExpr/RecordPtAccess:del,3
ArrayAccess/Constant:add,37
Assignment/Unary:add,74
While/FunCall:mv,8
Assignment/CondExpr:del,15
Compound/MacroDecl:add,3
FullType/BaseType:del,1
Case/Case:mv,80
Binary/ArrayAccess:mv,34
Definition/Compound:mv,170
Definition/Storage:del,68
Assignment/CondExpr:add,10
Case/Constant:add,1
Binary/GenericString:add,168
InitDesignators/InitExpr:del,1
Sequence/Constant:upd,628
For/Compound:mv,70
Left/Cast:mv,23
Label/MacroIteration:mv,5
Definition/Compound:add,72
Left/RecordAccess:mv,99
MacroIteration/If:add,1
Compound/If:del,1225
ReturnExpr/Ident:del,53
Assignment/GenericString:add,50
Assignment/ArrayAccess:mv,68
ReturnExpr/Constant:add,24
ParenExpr/RecordPtAccess:mv,17
Define/DefineVar:del,3
If/RecordAccess:add,21
InitExpr/Ident:mv,6
Assignment/Unary:mv,156
RecordPtAccess/RecordAccess:mv,26
Binary/SizeOfExpr:del,8
If/ExprStatement:del,113
If/RecordAccess:del,20
DefineStmt/Compound:mv,1
If/ReturnExpr:del,90
While/Compound:mv,29
Left/Constant:add,82
Case/Default:add,1
Left/CondExpr:del,22
ExprStatement/None:del,8
Label/ExprStatement:del,14
Compound/For:del,61
CondExpr/RecordPtAccess:add,9
ParameterType/GenericString:upd,456
ParenExpr/Binary:mv,433
Program/IfdefTop:add,340
Cast/Ident:mv,2
InitList/InitList:add,658
Assignment/RecordPtAccess:mv,389
Assignment/Ident:mv,156
For/Compound:add,24
ParenExpr/Cast:add,4
While/Binary:add,4
FunCall/RecordPtAccess:add,9
NotParsedCorrectly/GenericString:add,1837
Binary/RecordPtAccess:del,91
ReturnExpr/FunCall:del,5
DefineExpr/FunCall:add,11
Compound/Switch:del,20
Label/Label:mv,4
Binary/Cast:add,15
InitDesignators/InitList:mv,3
Label/While:mv,3
ReturnExpr/Constant:upd,22
CondExpr/Constant:mv,14
ReturnExpr/Unary:add,17
Assignment/SizeOfExpr:del,4
Compound/ExprStatement:del,2187
Compound/Default:add,17
InitExpr/RecordAccess:add,2
Some/Postfix:add,26
ParameterType/GenericString:del,5
InitExpr/RecordAccess:del,5
InitList/InitList:del,205
If/ExprStatement:mv,1192
Compound/MacroIteration:del,48
InitDesignators/InitExpr:mv,7
Program/NotParsedCorrectly:add,2847
Left/Constant:upd,1134
InitExpr/Constant:mv,14
CondExpr/FunCall:mv,32
FunCall/GenericList:del,19
Case/For:mv,5
DeclList/Storage:del,17
Define/DefineFunc:add,3
Assignment/RecordPtAccess:del,106
Compound/MacroIteration:add,72
While/Postfix:mv,4
Switch/RecordPtAccess:mv,10
Compound/Goto:del,56
ReturnExpr/CondExpr:del,2
Compound/Default:del,10
Some/GenericString:del,8
If/Compound:add,593
Binary/Postfix:del,3
ParenExpr/RecordPtAccess:del,2
InitExpr/CondExpr:add,9
Assignment/Ident:add,233
DeclList/GenericString:upd,918
Unary/RecordPtAccess:add,58
If/Goto:mv,4
ParenExpr/Assignment:mv,15
Compound/Return:del,51
ArrayAccess/Constant:del,3
Postfix/RecordAccess:add,1
Default/ExprStatement:add,1
Default/Break:add,3
Default/ExprStatement:mv,20
For/If:del,6
DeclList/Storage:add,143
ParenExpr/Ident:del,6
Binary/ParenExpr:mv,147
ReturnExpr/FunCall:mv,144
ReturnExpr/Cast:mv,2
ParenExpr/ArrayAccess:mv,14
ReturnExpr/ParenExpr:del,1
Label/GenericString:mv,18
Declaration/DeclList:add,1
Compound/MacroStmt:add,15
Case/Unary:mv,4
Compound/Compound:mv,3
Label/ExprStatement:mv,199
Binary/ParenExpr:del,91
Infix/GenericString:upd,4
Unary/ArrayAccess:del,4
Postfix/RecordAccess:del,1
Binary/ParenExpr:add,162
DefineMulti/DeclList:del,1
Assignment/Constant:mv,14
Binary/Infix:del,2
RecordAccess/RecordAccess:del,31
Some/FunCall:mv,409
Left/Unary:del,163
ParenExpr/RecordAccess:mv,5
Switch/FunCall:mv,4
If/IfToken:del,47
InitDesignators/DesignatorField:add,2
RecordPtAccess/RecordPtAccess:mv,137
Label/ReturnExpr:del,2
If/While:mv,1
Cast/Cast:mv,1
FullType/TypeName:del,2
Some/Binary:mv,10
Switch/RecordAccess:add,36
If/ReturnExpr:add,101
Cast/Constant:add,1
Cast/ArrayAccess:mv,2
CppTop/Include:del,3
InitExpr/Unary:mv,28
Unary/RecordPtAccess:mv,152
Some/GenericString:mv,456
ExprStatement/Some:del,1
Program/Definition:del,477
Sequence/Cast:del,6
Default/ReturnExpr:del,1
MacroIteration/Compound:mv,32
Sequence/CondExpr:del,2
Compound/Break:mv,402
If/MacroStmt:add,1
DefineExpr/Binary:del,1
Assignment/Postfix:mv,2
DeclList/GenericString:mv,282
RecordAccess/GenericString:del,11
Compound/IfdefDirective:mv,26
ParenExpr/Unary:add,1
Cast/Constant:upd,2
Sequence/RecordAccess:del,6
Compound/Continue:mv,2
DeclList/FullType:add,9
Some/Ident:add,7
Left/Constant:mv,6
CondExpr/RecordAccess:add,1
Left/Ident:add,559
If/RecordAccess:mv,76
CondExpr/ParenExpr:del,9
InitExpr/Binary:mv,59
Some/Infix:mv,2
CondExpr/RecordAccess:del,3
Case/Default:mv,1
CppTop/Define:add,3
MacroIteration/Compound:add,19
FunCall/RecordPtAccess:del,8
CondExpr/SizeOfType:del,1
Compound/Asm:mv,2
RecordAccess/Ident:mv,24
If/Label:add,1
Compound/Switch:add,42
RecordPtAccess/GenericString:del,4
Binary/SizeOfExpr:add,1
While/ParenExpr:add,1
Sequence/ParenExpr:del,1
Compound/Break:add,220
Default/ExprStatement:del,4
Unary/RecordAccess:mv,60
Case/Binary:add,1
For/ExprStatement:mv,279
Unary/Cast:del,1
Postfix/RecordPtAccess:mv,7
DefineExpr/ParenExpr:mv,6
MacroIteration/Left:del,4
Define/DefineDoWhileZero:add,2
CondExpr/Ident:del,1
Unary/Cast:mv,4
Left/ArrayAccess:del,17
Binary/FunCall:add,59
Unary/Constant:upd,10
Compound/ExprStatement:add,4159
ArrayAccess/Postfix:mv,1
Cast/ParenExpr:del,3
Assignment/Assignment:del,4
InitExpr/FunCall:del,21
Cast/RecordAccess:del,7
InitExpr/FunCall:add,38
Case/If:del,34
ParenExpr/Ident:add,2
