389345cf6d71914b39130b1ea04dab1b7bacf6bd:0,{'NotParsedCorrectly/GenericString:del': 8}
5c16034d73da2c1b663aa25dedadbc533b3d811c:0,"{'If/IfToken:add': 1, 'If/IfToken:mv': 2, 'If/If:add': 1}"
bf22045250fafbe733277e13300eaa240ba2104d:4,"{'If/FunCall:mv': 1, 'RecordAccess/GenericString:upd': 4, 'Unary/FunCall:mv': 1, 'If/Binary:add': 1, 'If/Compound:del': 1, 'If/ReturnExpr:mv': 1, 'FunCall/RecordAccess:mv': 2, 'Compound/ReturnExpr:mv': 1, 'If/ExprStatement:mv': 2, 'Compound/MacroIteration:del': 1, 'Binary/RecordPtAccess:mv': 1, 'If/Return:del': 1, 'Unary/RecordAccess:mv': 2, 'Compound/DeclList:del': 1, 'If/RecordPtAccess:mv': 1, 'Compound/If:del': 4, 'Compound/ExprStatement:del': 2}"
bf22045250fafbe733277e13300eaa240ba2104d:5,{'Program/Declaration:del': 1}
bf22045250fafbe733277e13300eaa240ba2104d:2,{'Compound/ExprStatement:del': 1}
bf22045250fafbe733277e13300eaa240ba2104d:3,{'Compound/ExprStatement:del': 1}
bf22045250fafbe733277e13300eaa240ba2104d:0,"{'ParamList/ParameterType:del': 2, 'Program/Definition:add': 1, 'Unary/FunCall:mv': 1, 'If/Compound:del': 1, 'DeclList/InitExpr:mv': 4, 'Compound/ExprStatement:mv': 12, 'Some/GenericString:mv': 4, 'Left/RecordPtAccess:del': 1, 'Left/RecordPtAccess:add': 3, 'GenericList/Left:mv': 4, 'RecordAccess/GenericString:upd': 12, 'Ident/GenericString:upd': 42, 'Compound/DeclList:add': 5, 'RecordPtAccess/GenericString:add': 1, 'ParamList/ParameterType:mv': 2, 'Definition/GenericString:upd': 2, 'Compound/ExprStatement:add': 2, 'GenericList/Left:del': 1, 'Definition/GenericString:mv': 2, 'InitList/InitDesignators:mv': 2, 'InitExpr/FunCall:mv': 1, 'Compound/If:del': 1, 'Assignment/RecordAccess:add': 2, 'RecordPtAccess/Ident:add': 1, 'RecordAccess/GenericString:mv': 2, 'Definition/Storage:add': 1, 'If/RecordAccess:add': 1, 'If/ReturnExpr:mv': 2, 'Left/RecordAccess:del': 1, 'FunCall/Ident:mv': 4, 'RecordPtAccess/GenericString:mv': 10, 'Left/Unary:del': 1, 'RecordPtAccess/RecordAccess:mv': 1, 'Definition/ParamList:mv': 4, 'Ident/GenericString:mv': 8, 'Definition/Storage:mv': 2, 'RecordAccess/RecordPtAccess:mv': 4, 'Compound/ExprStatement:del': 1, 'InitExpr/RecordAccess:mv': 1, 'RecordPtAccess/Ident:mv': 14, 'Program/Definition:del': 4, 'ParameterType/GenericString:upd': 4, 'RecordPtAccess/RecordAccess:del': 1, 'Assignment/RecordPtAccess:mv': 4, 'RecordPtAccess/GenericString:upd': 10, 'Program/CppTop:mv': 2, 'Compound/If:mv': 2, 'If/RecordPtAccess:del': 1}"
bf22045250fafbe733277e13300eaa240ba2104d:1,"{'Program/Declaration:add': 103, 'Program/NotParsedCorrectly:del': 16, 'Program/NotParsedCorrectly:add': 16, 'Program/Declaration:del': 103}"
64a8be74357477558183b43156c5536b642de134:1,"{'Binary/Constant:del': 1, 'Ident/GenericString:upd': 6, 'InitList/InitDesignators:add': 2, 'InitList/InitList:del': 2, 'InitList/InitExpr:add': 4, 'Program/CppTop:add': 1, 'InitList/InitList:add': 8, 'Program/Declaration:add': 5, 'InitExpr/Constant:upd': 10, 'InitList/InitExpr:mv': 12, 'InitList/InitList:mv': 4, 'Binary/Ident:add': 1}"
fcfc638c6b1345b6646523dbab0065b36a868ffc:0,"{'Ident/GenericString:upd': 2, 'Some/FunCall:add': 1, 'Some/Assignment:del': 1, 'FunCall/Ident:mv': 2, 'GenericList/Left:del': 2, 'Compound/If:del': 1, 'FunCall/GenericList:mv': 2}"
b8e4d89357fc434618a59c1047cac72641191805:88,{'Program/CppTop:add': 1}
b8e4d89357fc434618a59c1047cac72641191805:89,"{'Ident/GenericString:upd': 6, 'ParenExpr/Sequence:del': 2, 'Sequence/Constant:upd': 6, 'Sequence/Constant:mv': 6, 'Sequence/Sequence:add': 3, 'Sequence/Sequence:mv': 2, 'ParenExpr/Sequence:mv': 2}"
b8e4d89357fc434618a59c1047cac72641191805:80,"{'Define/DefineFunc:add': 1, 'Define/DefineVar:del': 1}"
b8e4d89357fc434618a59c1047cac72641191805:81,"{'Compound/ExprStatement:mv': 2, 'If/Binary:mv': 2, 'If/Unary:mv': 2, 'Ident/GenericString:upd': 42, 'ParenExpr/Constant:del': 1, 'Compound/ReturnExpr:mv': 4, 'Sequence/Constant:upd': 40, 'Sequence/Constant:mv': 40, 'Sequence/RecordAccess:mv': 8, 'Sequence/Sequence:add': 20, 'ParenExpr/Sequence:add': 1, 'Compound/If:mv': 2}"
b8e4d89357fc434618a59c1047cac72641191805:82,"{'Sequence/Constant:upd': 4, 'Sequence/Constant:mv': 4, 'Sequence/Sequence:add': 2, 'Ident/GenericString:upd': 4}"
b8e4d89357fc434618a59c1047cac72641191805:83,"{'Ident/GenericString:mv': 12, 'ParenExpr/Constant:del': 1, 'ParenExpr/Sequence:del': 3, 'ParenExpr/Sequence:add': 4, 'Ident/GenericString:upd': 14}"
b8e4d89357fc434618a59c1047cac72641191805:84,"{'GenericList/Left:del': 4, 'Left/ParenExpr:add': 4, 'Left/Constant:del': 4, 'Ident/GenericString:upd': 10, 'Ident/GenericString:mv': 2, 'Left/RecordPtAccess:mv': 2, 'GenericList/Left:add': 1, 'Sequence/RecordPtAccess:mv': 2}"
b8e4d89357fc434618a59c1047cac72641191805:85,"{'If/Binary:mv': 2, 'Compound/If:mv': 2, 'If/Unary:add': 1, 'Compound/If:add': 1}"
b8e4d89357fc434618a59c1047cac72641191805:86,"{'RecordPtAccess/GenericString:mv': 2, 'Assignment/Binary:del': 1, 'Assignment/RecordPtAccess:add': 1, 'RecordPtAccess/Ident:mv': 2, 'RecordPtAccess/GenericString:upd': 2}"
b8e4d89357fc434618a59c1047cac72641191805:87,"{'Ident/GenericString:upd': 12, 'Sequence/Constant:upd': 10, 'Sequence/Constant:mv': 10, 'Sequence/Sequence:add': 5, 'GenericList/Left:del': 3, 'Ident/GenericString:mv': 4, 'GenericList/Left:add': 1}"
8df3fc981dc12d9fdcaef4100a2193b605024d7a:0,"{'If/Compound:mv': 2, 'If/Binary:mv': 2, 'Case/If:del': 1, 'Case/If:add': 1, 'If/IfToken:mv': 2}"
490dce15ce7b36026e5430d10ee28197a593c711:0,"{'Program/NotParsedCorrectly:add': 1, 'Program/NotParsedCorrectly:del': 1}"
e3ba906ad17330e44fad5af42a423417249c6e09:0,{'NotParsedCorrectly/GenericString:add': 36}
adcfde516e10aad72d66f6fefd36e6d0e6bd7be7:0,"{'Left/Binary:mv': 2, 'Binary/GenericString:mv': 4, 'ParenExpr/Binary:mv': 2, 'Assignment/RecordAccess:mv': 2, 'Binary/Constant:upd': 4, 'Binary/Constant:mv': 4, 'Binary/GenericString:upd': 4, 'Compound/ExprStatement:add': 4, 'Binary/RecordAccess:mv': 2, 'DeclList/GenericString:add': 4, 'Binary/GenericString:del': 2, 'Left/Binary:add': 2, 'Binary/ParenExpr:del': 2}"
5b77a1f3d7b7360dc2b7c6d2188d39b9f8432907:1,"{'InitList/InitExpr:add': 1, 'InitList/InitList:add': 1, 'InitList/InitList:mv': 2, 'InitList/InitDesignators:add': 1}"
5b77a1f3d7b7360dc2b7c6d2188d39b9f8432907:0,"{'InitList/InitExpr:add': 2, 'InitList/InitList:add': 2, 'InitList/InitList:mv': 4, 'InitList/InitDesignators:add': 1}"
3cf2efb1a7c68d55d60dcb2ed9609e1a2fc25952:0,"{'Switch/Ident:del': 2, 'Definition/Compound:mv': 1, 'Compound/For:add': 1, 'Compound/ExprStatement:mv': 23, 'Left/ArrayAccess:mv': 1, 'Definition/Compound:del': 1, 'Compound/DeclList:del': 5, 'Left/RecordPtAccess:add': 1, 'ParamList/ParameterType:add': 1, 'Compound/ExprStatement:del': 1, 'Ident/GenericString:upd': 6, 'If/Compound:mv': 1, 'Compound/DeclList:add': 4, 'If/ExprStatement:mv': 1, 'For/Compound:mv': 2, 'Left/Constant:upd': 4, 'InitExpr/Binary:mv': 2, 'Compound/If:del': 4, 'Assignment/RecordAccess:del': 2, 'Left/Ident:del': 2, 'InitExpr/ArrayAccess:mv': 1, 'Ident/GenericString:mv': 10, 'Switch/Binary:mv': 2, 'GenericList/Left:add': 2, 'For/ExprStatement:mv': 4, 'Compound/DeclList:mv': 10, 'DeclList/GenericString:upd': 2, 'Assignment/Ident:add': 1, 'Assignment/ArrayAccess:add': 1, 'Left/ArrayAccess:add': 1, 'Program/Definition:del': 1, 'ParameterType/GenericString:upd': 2, 'Compound/ExprStatement:add': 1, 'Compound/If:mv': 16}"
275014ae46871ce0ab08550fc4040f12b685813a:0,"{'InitExpr/Ident:add': 1, 'DefineFunc/GenericString:upd': 6, 'Program/CppTop:add': 2, 'GenericList/Left:mv': 32, 'Ident/GenericString:upd': 2, 'Left/Ident:mv': 2, 'Ident/GenericString:add': 1, 'GenericList/Left:del': 2, 'Program/NotParsedCorrectly:add': 21, 'Program/Declaration:del': 42, 'DefineExpr/FunCall:mv': 1, 'InitExpr/FunCall:mv': 1, 'FunCall/GenericList:mv': 2, 'Left/FunCall:add': 1, 'Sequence/FunCall:mv': 1, 'Program/CppTop:del': 2, 'Ident/GenericString:mv': 2, 'DefineExpr/Sequence:add': 1, 'Program/Declaration:add': 42, 'GenericList/Left:add': 4, 'Program/NotParsedCorrectly:del': 21, 'Left/FunCall:mv': 1, 'DefineFunc/GenericString:del': 3}"
596e41509550447b030f7b16adaeb0138ab585a8:0,"{'If/Continue:add': 1, 'If/Goto:del': 1}"
2d93aee152b1758a94a18fe15d72153ba73b5679:1,{'Compound/If:add': 1}
2d93aee152b1758a94a18fe15d72153ba73b5679:0,{'Program/CppTop:add': 2}
e400b6ec4ede4dc0aa8e5640425df5b29796fe0e:1,"{'Program/NotParsedCorrectly:add': 6, 'Program/NotParsedCorrectly:del': 6}"
ab8aa06a5c0b75974fb1949365cbb20a15cedf14:4,"{'Cast/Constant:add': 1, 'Cast/Unary:del': 1}"
ab8aa06a5c0b75974fb1949365cbb20a15cedf14:2,"{'Ident/GenericString:mv': 4, 'DeclList/InitExpr:del': 1, 'Left/Cast:add': 2, 'Left/Ident:del': 2}"
ab8aa06a5c0b75974fb1949365cbb20a15cedf14:3,"{'Ident/GenericString:mv': 8, 'Sequence/Cast:add': 4, 'Sequence/Ident:del': 4}"
ab8aa06a5c0b75974fb1949365cbb20a15cedf14:0,"{'Sequence/RecordPtAccess:mv': 2, 'Sequence/Cast:add': 2, 'Cast/RecordPtAccess:mv': 2}"
ab8aa06a5c0b75974fb1949365cbb20a15cedf14:1,"{'ReturnExpr/Constant:del': 1, 'Program/CppTop:add': 1, 'Program/CppTop:mv': 4, 'Define/DefineExpr:del': 1, 'ReturnExpr/Ident:add': 1}"
e400b6ec4ede4dc0aa8e5640425df5b29796fe0e:3,{'ParamList/ParameterType:add': 1}
e400b6ec4ede4dc0aa8e5640425df5b29796fe0e:2,"{'GenericList/Left:add': 2, 'ParamList/ParameterType:add': 1, 'DeclList/GenericString:add': 1, 'Compound/ExprStatement:add': 2}"
affe759dbaa9e6c08b0da0a11d1933b61f199f51:0,"{'Compound/ExprStatement:mv': 1, 'If/ExprStatement:mv': 1, 'Compound/If:add': 1}"
affe759dbaa9e6c08b0da0a11d1933b61f199f51:1,"{'Compound/ExprStatement:mv': 1, 'Compound/Define:del': 1, 'If/ExprStatement:mv': 1, 'Compound/If:add': 1}"
2dfd178dc05164d6d730f4b3649accc1ee1ee585:0,"{'Compound/ExprStatement:mv': 1, 'If/ExprStatement:mv': 1, 'Compound/If:add': 1}"
c9976dcf55c8aaa7037427b239f15e5acfc01a3a:0,"{'GenericList/Left:mv': 2, 'Left/FunCall:add': 1, 'Ident/GenericString:upd': 6, 'If/RecordAccess:del': 1, 'RecordPtAccess/Ident:mv': 2, 'RecordPtAccess/GenericString:mv': 2, 'Left/Binary:del': 1, 'Ident/GenericString:mv': 2, 'If/ExprStatement:del': 1, 'RecordPtAccess/GenericString:upd': 2, 'Compound/DeclList:del': 1, 'If/RecordPtAccess:add': 1}"
4efa83c8c786ab7ec7982e3dd348cb7e7ecbeb04:0,"{'Binary/Constant:del': 1, 'Program/CppTop:add': 11, 'Compound/DeclList:add': 1, 'Program/Definition:add': 4, 'Binary/Ident:add': 1}"
b26bdde5bb27f3f900e25a95e33a0c476c8c2c48:0,"{'Assignment/FunCall:mv': 1, 'ReturnExpr/Constant:add': 1, 'Compound/If:add': 1, 'ReturnExpr/FunCall:mv': 1, 'Compound/ExprStatement:mv': 2, 'Compound/ExprStatement:add': 1}"
e49f3959a96dc279860af7e86e6dbcfda50580a5:9,"{'Compound/ExprStatement:mv': 2, 'Compound/If:mv': 2, 'Compound/If:del': 1, 'Compound/If:add': 1}"
e49f3959a96dc279860af7e86e6dbcfda50580a5:8,"{'Compound/ExprStatement:mv': 8, 'Compound/If:mv': 4, 'Compound/If:add': 1}"
598e306184d26fa1d546334f2eb370b4d94a4ad3:0,{'InitList/InitExpr:add': 1}
e49f3959a96dc279860af7e86e6dbcfda50580a5:1,"{'Compound/ExprStatement:mv': 8, 'Compound/If:mv': 4, 'Compound/If:add': 1}"
e49f3959a96dc279860af7e86e6dbcfda50580a5:0,"{'Compound/ExprStatement:mv': 8, 'Compound/If:mv': 4, 'Compound/If:add': 1}"
e49f3959a96dc279860af7e86e6dbcfda50580a5:3,"{'Compound/ExprStatement:mv': 2, 'Compound/If:mv': 4, 'Compound/If:add': 1}"
e49f3959a96dc279860af7e86e6dbcfda50580a5:2,"{'Compound/ExprStatement:mv': 16, 'Compound/If:mv': 4, 'Compound/If:add': 1}"
e49f3959a96dc279860af7e86e6dbcfda50580a5:5,"{'Compound/ExprStatement:mv': 2, 'Compound/If:mv': 6, 'Compound/If:add': 1}"
e49f3959a96dc279860af7e86e6dbcfda50580a5:4,"{'Compound/ExprStatement:mv': 2, 'Compound/If:mv': 4, 'Compound/If:add': 1}"
e49f3959a96dc279860af7e86e6dbcfda50580a5:7,"{'Compound/ExprStatement:mv': 22, 'Compound/If:mv': 4, 'Compound/If:add': 1}"
f8d9a897d4384b77f13781ea813156568f68b83e:0,"{'If/Binary:mv': 2, 'ParamList/ParameterType:add': 1, 'Ident/GenericString:upd': 4, 'Compound/If:add': 1, 'If/ExprStatement:mv': 2, 'Assignment/GenericString:upd': 4, 'GenericList/Left:add': 1, 'ExprStatement/Some:mv': 2, 'Compound/If:del': 2, 'If/IfToken:mv': 4}"
91efa462054d44ae52b0c6c8325ed5e899f2cd17:0,"{'Compound/Label:add': 3, 'InitExpr/Unary:mv': 1, 'Left/Unary:mv': 1, 'Compound/If:add': 2, 'If/Compound:del': 1, 'If/Ident:mv': 2, 'Compound/ReturnExpr:mv': 1, 'Compound/If:del': 1, 'Compound/ExprStatement:mv': 1, 'Compound/ExprStatement:add': 2, 'Ident/GenericString:mv': 2, 'If/Goto:add': 1, 'Label/ReturnExpr:mv': 1, 'Label/ExprStatement:mv': 1, 'Compound/If:mv': 2, 'InitList/InitDesignators:del': 1, 'If/IfToken:mv': 2}"
dd1ea37d9257bdf118693235dc74003901c55204:0,{'Ident/GenericString:upd': 4}
820de86a90089ee607d7864538c98a23b503c846:0,"{'Program/Definition:add': 1, 'InitList/InitDesignators:add': 1}"
113a047633eb7ee2a1d14cc258d7e5bca9215f73:0,{'InitList/InitExpr:add': 10}
6282adbf932c226f76e1b83e074448c79976fe75:0,"{'If/ExprStatement:mv': 1, 'Compound/ExprStatement:mv': 5, 'If/Compound:add': 1}"
6282adbf932c226f76e1b83e074448c79976fe75:1,{'Compound/ExprStatement:del': 1}
6282adbf932c226f76e1b83e074448c79976fe75:2,{'Compound/ExprStatement:add': 1}
0544edfdc3b8f172944c26b9961ca120feb04798:0,"{'Program/Declaration:add': 1, 'Program/Definition:add': 1, 'Compound/If:add': 1}"
9eb710797a21fa4a9e09ae9c86c4b3ec9d291c2d:0,{'Compound/ExprStatement:mv': 4}
4973b22aa8c70fe036e3e0039f104cf5bb7fe2b1:0,{'Compound/If:add': 1}
e805e4d0b53506dff4255a2792483f094e7fcd2c:0,"{'Compound/ExprStatement:mv': 7, 'Label/ExprStatement:mv': 1, 'Label/ExprStatement:add': 1, 'Compound/ExprStatement:add': 3}"
faabd47f7e3a36574abcdff0b3506abb092bbe24:0,"{'Compound/ExprStatement:del': 1, 'Ident/GenericString:upd': 4, 'Compound/IfdefDirective:del': 2, 'FunCall/Ident:mv': 2, 'If/FunCall:add': 1, 'If/Binary:del': 1, 'GenericList/Left:del': 1, 'Left/Constant:upd': 2, 'Compound/DeclList:del': 1, 'FunCall/GenericList:mv': 2}"
050ec18a35f3106437da8e9c55e441c076c7b93e:0,"{'GenericList/Left:mv': 2, 'Compound/ExprStatement:del': 2, 'Unary/ParenExpr:mv': 1, 'Ident/GenericString:upd': 8, 'If/Compound:mv': 2, 'If/Compound:del': 1, 'Compound/If:add': 1, 'Compound/ExprStatement:mv': 2, 'Binary/ParenExpr:mv': 1, 'Left/Constant:upd': 2, 'Compound/If:mv': 2, 'If/IfToken:mv': 2, 'If/IfToken:del': 1}"
6a0bdffa0073857870a4ed1b4489762146359eb4:0,{'NotParsedCorrectly/GenericString:add': 9}
e953fd7bb32f55309a96abd5ceba9cf68d221434:1,"{'Program/CppTop:add': 1, 'Program/CppTop:mv': 122}"
ae76dd9a6b5bbe5315fb7028e03f68f75b8538f3:0,"{'If/ReturnExpr:add': 2, 'If/FunCall:mv': 4, 'Program/Definition:add': 1, 'Unary/FunCall:mv': 1, 'Binary/FunCall:mv': 3, 'Unary/FunCall:add': 1, 'If/Return:del': 2, 'Unary/ParenExpr:del': 1, 'Compound/If:mv': 4}"
6edaa7fcf287b92fb231a9e23cd6b5b0fc3dddb2:1,"{'Program/CppTop:add': 1, 'Program/CppTop:mv': 6}"
6edaa7fcf287b92fb231a9e23cd6b5b0fc3dddb2:0,"{'Binary/Ident:mv': 2, 'Binary/GenericString:add': 1, 'Binary/GenericString:mv': 2, 'Binary/Binary:add': 1}"
8aef33a7cf40ca9da188e8578b2abe7267a38c52:0,"{'Compound/If:del': 1, 'Program/Definition:del': 1}"
8aef33a7cf40ca9da188e8578b2abe7267a38c52:3,"{'Postfix/GenericString:upd': 2, 'RecordAccess/ArrayAccess:del': 1, 'Some/Assignment:add': 1, 'Compound/For:del': 1, 'DeclList/GenericString:del': 1, 'Compound/DeclList:del': 1, 'If/IfToken:mv': 2, 'Ident/GenericString:upd': 4, 'Compound/For:add': 1, 'Some/Assignment:del': 1, 'Binary/GenericString:del': 1, 'Unary/ArrayAccess:mv': 1, 'Compound/If:del': 1, 'If/ReturnExpr:mv': 2, 'For/ExprStatement:mv': 6, 'RecordPtAccess/GenericString:mv': 2, 'Ident/GenericString:mv': 6, 'Some/Binary:mv': 1, 'RecordAccess/ArrayAccess:mv': 1, 'DeclList/InitExpr:del': 1, 'Assignment/Binary:mv': 1, 'Binary/Constant:add': 1, 'Binary/GenericString:add': 1, 'Some/Binary:add': 1, 'RecordPtAccess/Ident:mv': 2, 'Binary/Ident:del': 1, 'RecordPtAccess/GenericString:upd': 2}"
8aef33a7cf40ca9da188e8578b2abe7267a38c52:2,"{'Compound/ExprStatement:mv': 4, 'Compound/DeclList:del': 1, 'Compound/If:del': 1}"
e044c39ae258678d6ebb09fccb2a0fdf7ec51847:0,"{'Program/Definition:add': 3, 'Program/IfdefTop:add': 3, 'Program/CppTop:add': 1, 'Compound/ExprStatement:add': 8, 'InitList/InitDesignators:add': 1, 'Program/CppTop:mv': 6}"
69da6b87fcb270f758fe75141c32e041f8db510c:2,{'NotParsedCorrectly/GenericString:add': 7}
d5194decd0a6f792b2789eebd4ddf022a248f655:0,"{'Ident/GenericString:mv': 2, 'If/Unary:del': 1, 'If/Ident:add': 1}"
6415e12ba0f92a54f02d9c4ecaa3c82f35f3d335:0,"{'Compound/ExprStatement:add': 1, 'Program/Definition:add': 1, 'Program/NotParsedCorrectly:add': 1}"
16bfa38b1936212428cb38fbfbbb8f6c62b8d81f:0,"{'DeclList/GenericString:add': 1, 'DeclList/GenericString:del': 1, 'DeclList/InitExpr:del': 1, 'DeclList/InitExpr:add': 1, 'Compound/If:add': 1}"
ffe74d75502e3a9b0791240b5562bcbecc6ab8dc:0,"{'Program/CppTop:add': 16, 'Program/CppTop:mv': 1722}"
ffe74d75502e3a9b0791240b5562bcbecc6ab8dc:1,"{'InitExpr/Unary:mv': 1, 'Left/Ident:add': 1, 'Left/Constant:del': 1, 'Compound/If:add': 3, 'Assignment/Unary:mv': 1, 'Compound/ExprStatement:add': 2, 'DeclList/GenericString:add': 1, 'DeclList/InitExpr:del': 1}"
59866da9e4ae54819e3c4e0a8f426bdb0c2ef993:0,"{'If/Binary:add': 1, 'Compound/ExprStatement:add': 9, 'If/RecordPtAccess:mv': 1, 'Binary/RecordPtAccess:mv': 1, 'Compound/If:add': 2}"
9c573de3283af007ea11c17bde1e4568d9417328:0,{'Compound/ExprStatement:add': 1}
b514407547890686572606c9dfa4b7f832db9958:0,{'Compound/ExprStatement:add': 4}
3ace3686f198e656624d7ca2984d053e65f6e09d:0,"{'Program/CppTop:add': 1, 'Compound/If:add': 1}"
29d654067a98c1cb8874c774e5fd799a038af8a6:1,"{'If/Binary:mv': 1, 'Binary/Constant:add': 1, 'Assignment/RecordAccess:mv': 2, 'If/ExprStatement:mv': 2, 'ParenExpr/Binary:mv': 1, 'If/IfToken:mv': 2, 'Assignment/RecordAccess:add': 1, 'If/Compound:add': 1, 'Binary/ParenExpr:del': 1, 'If/IfToken:add': 1}"
29d654067a98c1cb8874c774e5fd799a038af8a6:0,"{'If/Binary:mv': 1, 'Binary/Constant:add': 1, 'Assignment/RecordAccess:mv': 2, 'If/ExprStatement:mv': 2, 'ParenExpr/Binary:mv': 1, 'If/IfToken:mv': 2, 'Assignment/RecordAccess:add': 1, 'If/Compound:add': 1, 'Binary/ParenExpr:del': 1, 'If/IfToken:add': 1}"
29d654067a98c1cb8874c774e5fd799a038af8a6:2,"{'Left/Constant:add': 1, 'If/Binary:mv': 1, 'Left/Binary:mv': 1, 'If/ExprStatement:mv': 2, 'If/IfToken:add': 1, 'If/Compound:add': 1, 'If/IfToken:mv': 2}"
bca23dba760d6705c013f89113c46570378fb626:0,"{'Compound/ExprStatement:del': 1, 'Assignment/Ident:add': 1, 'Assignment/RecordAccess:del': 1, 'Ident/GenericString:mv': 2, 'Program/Declaration:del': 1, 'Compound/If:del': 1}"
84a2ab8ec76b4fa47f490a01c8186e4b4d757bfe:0,{'Compound/ExprStatement:add': 1}
bc0bb9fd1c7810407ab810d204bbaecb255fddde:1,"{'Program/CppTop:del': 1, 'Program/CppTop:mv': 2, 'Program/Declaration:mv': 6}"
bc0bb9fd1c7810407ab810d204bbaecb255fddde:0,{'Compound/If:del': 1}
e028cc55cc5c90a1c57eefe560a0cbb4df1fed14:0,"{'Label/ExprStatement:mv': 1, 'Compound/ExprStatement:del': 1, 'Unary/FunCall:mv': 1, 'Ident/GenericString:upd': 2, 'Compound/ExprStatement:mv': 1, 'Label/ExprStatement:del': 1, 'Compound/ExprStatement:add': 1, 'Some/FunCall:mv': 1, 'ExprStatement/Some:mv': 2, 'Compound/If:del': 1, 'Some/FunCall:del': 1}"
bc0bb9fd1c7810407ab810d204bbaecb255fddde:2,"{'InitList/InitList:del': 2, 'Program/Definition:del': 1}"
60f75b8e97daf4a39790a20d962cb861b9220af5:2,"{'Program/IfdefTop:mv': 2, 'DeclList/GenericString:upd': 2, 'Program/Definition:add': 1}"
60f75b8e97daf4a39790a20d962cb861b9220af5:0,"{'Assignment/GenericString:add': 1, 'Assignment/FunCall:mv': 1, 'Ident/GenericString:upd': 4, 'Assignment/Ident:add': 1, 'Compound/DeclList:add': 1, 'Assignment/Ident:del': 1, 'Assignment/Binary:add': 1, 'Ident/GenericString:mv': 2, 'DeclList/InitExpr:add': 1, 'Assignment/GenericString:del': 1, 'GenericList/Left:add': 1, 'InitExpr/FunCall:mv': 1}"
60f75b8e97daf4a39790a20d962cb861b9220af5:1,"{'Compound/ReturnExpr:add': 1, 'Program/Definition:add': 2, 'Definition/Compound:mv': 1, 'Binary/Unary:add': 1, 'Binary/ParenExpr:mv': 1, 'InitExpr/Ident:add': 1, 'InitExpr/Ident:mv': 2, 'DeclList/InitExpr:mv': 2, 'Compound/ExprStatement:mv': 4, 'ReturnExpr/Cast:del': 1, 'DeclList/GenericString:del': 1, 'Compound/DeclList:del': 1, 'MacroDecl/GenericString:upd': 2, 'GenericList/Left:mv': 2, 'Left/Ident:add': 1, 'Unary/ParenExpr:mv': 1, 'Ident/GenericString:upd': 20, 'If/Compound:mv': 1, 'Compound/DeclList:add': 3, 'Definition/GenericString:upd': 4, 'Compound/ReturnExpr:mv': 3, 'Binary/GenericString:upd': 6, 'Binary/Unary:del': 1, 'DeclList/InitExpr:add': 1, 'Left/Unary:del': 1, 'Compound/If:del': 1, 'If/ReturnExpr:mv': 3, 'Ident/GenericString:mv': 8, 'Binary/RecordPtAccess:add': 1, 'Program/Declaration:add': 1, 'ParamList/ParameterType:add': 1, 'If/ReturnExpr:add': 2, 'DeclList/GenericString:upd': 2, 'Compound/If:add': 5, 'ReturnExpr/RecordAccess:add': 1, 'ParameterType/GenericString:upd': 6}"
f0214843ba23d9bf6dc6b8ad2c6ee27b60f0322e:0,"{'Compound/ExprStatement:add': 2, 'Compound/DeclList:add': 2, 'Compound/If:add': 2}"
